FRAME_NUMBER,SPECIES_GROUP,LENGTH,RANGE,HX,HY,HZ
2655,herring,,313.01,-61.16277913,298.4558726,71.82987479
2655,other_fish,,348.16,-17.28057083,347.563696,10.78425464
2655,other_fish,,277.79,-99.94620854,257.3009038,-31.20662419
2656,herring,,359.19,-48.23687936,345.0139674,87.50208654
2656,herring,,313.78,-47.89511622,292.3085899,103.549026
2656,herring,,312.29,56.20096993,303.660766,-46.44887416
2658,other_fish,,232.96,43.9629676,220.0528253,-62.56265431
2658,other_fish,,385.97,-108.1433261,363.8859698,69.7225486
2659,herring,23.89,261.62,-54.75714068,235.7383865,58.44836791
2659,other_fish,,384.58,-109.7944563,368.1029741,18.60197862
2660,other_fish,,300.32,-117.3792014,274.0616403,-36.10257025
2660,other_fish,,302.35,63.32527704,288.7869815,-63.30813588
2662,other_fish,,379.5,-83.15994841,354.7244594,106.1708052
2663,herring,28,137.28,-2.9956685,137.9803683,16.49524975
2664,herring,,165.69,20.74109763,157.4355909,-47.28954122
2664,other_fish,,348.3,-49.7990514,343.3946165,-30.20463271
2664,other_fish,,315.23,-73.15757208,302.2274133,51.70494484
2665,herring,,374.39,-37.48073125,369.1773188,49.6878587
2665,other_fish,,327.63,-14.3567198,327.2107784,-8.377220542
2665,other_fish,,301.16,-71.02388186,280.2634872,84.30341321
2665,other_fish,,270.64,-45.42167083,253.2053624,84.06702772
2666,other_fish,,234.31,-60.59382063,223.7009145,-34.43903669
2667,herring,28.61,188.69,7.834929035,180.5323359,-48.86932112
2667,herring,,243.03,-75.35809355,222.3333976,62.86912598
2667,other_fish,,309.76,-78.39656979,299.5825071,-7.548261629
2668,herring,,150.48,-13.78666111,149.5037143,-10.12004662
2668,herring,,229.47,-88.84523638,211.3910982,8.739045778
1125,Adult_pollock,,463.11,47.7995755,453.6054573,-80.19941067
1124,other_fish,,478.17,29.67023271,466.1075527,-102.5399405
1123,other_fish,,529.43,113.4029706,517.119294,-4.99406654
1123,other_fish,,462.57,12.37750427,453.9968637,-87.79286598
1122,other_fish,,541.07,142.0361128,522.0349128,8.043855353
1122,other_fish,,458.58,12.91883463,452.3830889,-74.00740734
1121,other_fish,,455.92,7.59576682,451.760642,-60.96130476
1121,other_fish,,387.92,-87.79309305,366.4031161,-92.31292674
1120,other_fish,,462.63,6.384793973,454.5599519,-85.80786154
1120,other_fish,,550.98,13.7786512,533.6853214,136.2623471
1119,other_fish,,459.42,1.040067665,449.5443442,-94.75589229
1116,Adult_pollock,,414.17,9.49628109,406.8992402,-76.66804281
1115,other_fish,,403.02,-0.704686782,397.1303252,-68.63744343
1114,Adult_pollock,,371.02,-18.22477967,365.6292977,-60.34053863
1113,Adult_pollock,,365.31,-29.34307722,360.8892105,-48.44437922
1112,other_fish,,383.5,-35.94985415,378.4182579,-50.81621786
1111,other_fish,,395.39,-19.38569672,391.6601345,-50.57690744
1110,other_fish,,415.08,10.444924,410.5609127,-60.21175695
1109,other_fish,,429.47,55.06452802,420.372369,-68.58222261
1108,Adult_pollock,20.44,118.58,2.000471428,118.1779342,11.22367995
1107,Adult_pollock,,128.11,26.94258727,120.8084254,-33.04938828
1082,other_fish,,551.73,32.88373916,548.1688609,-53.20700196
1081,shrimp,,37.7,6.683816787,37.09092388,-0.83980546
1079,other_fish,,542.52,61.34601625,529.3825601,-101.5688923
1077,other_fish,,548.76,86.88734362,536.8411768,-73.42795216
1076,other_fish,,548.57,86.87075726,536.7466336,-72.71562437
1075,other_fish,,542.97,92.60611076,527.7302587,-87.99921993
1070,other_fish,,557.09,75.70373524,551.6432249,-17.59959676
1069,other_fish,,565.9,2.428050539,565.8986998,0.047625737
968,Adult_pollock,,298.09,18.04083725,281.7297674,-95.72248942
956,Adult_pollock,,266.73,41.05896433,253.0880118,-73.52884496
955,Adult_pollock,,265.02,37.06494091,258.2593768,-46.52134397
954,Adult_pollock,,263.93,35.08864835,259.7577251,-30.87684172
953,Adult_pollock,20.12,256.75,38.09667668,248.5229665,-23.54133273
952,Adult_pollock,,238.4,36.49633187,235.085141,-15.39449742
951,Adult_pollock,,213.16,26.67174515,210.8494682,-16.33977611
950,Adult_pollock,,197.21,30.50469822,192.7533165,-28.39151106
949,Adult_pollock,,184.23,34.29214346,178.9720092,-27.05620129
948,Adult_pollock,,165.87,48.80482285,158.032894,-12.46940739
810,other_fish,,666.64,169.5145881,633.0351638,122.2512026
809,other_fish,,622.99,82.14645562,600.7480676,143.0893559
784,other_fish,,342.61,34.12981695,326.4033449,-98.35943276
783,Adult_pollock,,326.21,26.01118993,313.6000151,-85.96835773
782,Adult_pollock,,305.91,28.41795326,295.0884847,-75.47633723
781,Adult_pollock,,300.27,24.42320069,290.027365,-73.81140442
780,Adult_pollock,,297.75,5.058752225,284.6673962,-87.13015163
779,other_fish,,294.2,-12.47661319,278.3421527,-94.47600011
778,Adult_pollock,,283.95,-21.35738757,268.7204948,-89.21162234
777,Adult_pollock,,260.55,-18.03728371,249.0236372,-74.49715004
776,Adult_pollock,16.73,236.91,-7.433570602,230.4872963,-66.42164132
775,Adult_pollock,,223.14,-3.810873843,210.7574085,-73.18535342
739,other_fish,,337.95,-67.21171909,330.7312433,-17.53306132
738,Adult_pollock,,327.8,-60.21511937,321.3512252,-23.65044504
737,Adult_pollock,,308.28,-49.57138362,303.1323587,-26.31406685
736,Adult_pollock,,296.8,-36.97631081,292.6802746,-32.54867237
735,Adult_pollock,21.99,280.37,-20.43749596,279.9188298,-33.60046994
734,Adult_pollock,,269.75,8.649023901,267.18626,-36.05789375
733,Adult_pollock,,259.93,35.04105289,254.0103712,-42.58887566
732,Adult_pollock,,248.79,50.29223685,238.5540697,-49.57526696
705,other_fish,,467.46,81.98261688,459.6084667,23.56658925
704,other_fish,,471.15,96.20032988,458.7222015,47.95824207
704,other_fish,,480.11,-77.28030921,473.3086377,22.61817379
703,other_fish,,463,105.1379839,445.1490457,71.79774568
702,other_fish,,428.87,19.70674252,424.0890255,60.73975073
702,other_fish,,454.76,124.2446803,431.1088237,74.28179838
663,other_fish,,410.05,2.937879061,408.7147588,-32.9144268
662,other_fish,,391.15,45.743602,387.2307322,-30.90757248
661,Adult_pollock,,367.65,73.37150816,360.2042424,-5.748517419
660,Adult_pollock,,346.41,57.81209105,341.0116139,19.19550571
659,other_fish,,327.95,70.6959849,318.7857599,30.42961395
658,other_fish,,315.47,89.97044499,301.428786,23.80883637
657,other_fish,,303.34,119.7775807,278.5985678,6.984083923
572,other_fish,,438.26,55.78143048,419.4128746,-114.2612604
572,other_fish,,486.12,102.1885746,474.7907101,21.07308623
571,other_fish,,476.01,113.627211,459.5876022,49.5211872
571,other_fish,,443.25,116.1582846,421.5585985,-72.57048786
570,other_fish,,461.67,126.58377,436.4945026,81.18538061
569,other_fish,,445.9,143.875422,409.147926,103.5654709
785,other_fish,,362.71,34.46672478,347.7162495,-97.26743821
786,other_fish,,381.88,42.78602582,366.6271514,-97.9240768
787,other_fish,,393.61,40.97418732,379.8478317,-94.67515793
1134,Adult_pollock,,324.66,-1.58076348,309.4303107,98.25498544
1135,Adult_pollock,,344.83,-25.36088679,333.8562799,82.50587166
1137,Adult_pollock,,373.29,-90.48448944,358.6370219,50.37595949
1137,other_fish,,495.74,89.14848699,474.722517,111.589784
1138,other_fish,,398.13,-135.9037396,370.7808562,50.6170742
1138,other_fish,,513.75,82.95753589,490.1034606,129.8426996
1143,other_fish,,574.04,44.38379292,558.2431313,126.1694999
1162,jellyfish,,136.26,1.781810076,135.0942455,17.67705173
1163,jellyfish,,147.75,-8.194066754,141.3366867,42.28172087
1167,jellyfish,,168.1,21.20759282,164.4112294,27.888331
1173,other_fish,,346.2,114.1972848,316.704273,-80.68844558
1174,other_fish,,343.13,97.92360459,319.5021098,-77.91397317
1175,Adult_pollock,19.94,351.74,56.96360153,328.1041079,-79.85517089
1176,Adult_pollock,,343.09,30.73348641,332.2845686,-79.70497466
1178,Adult_pollock,,352.87,-11.50316487,346.1270648,-67.66245056
1179,Adult_pollock,,363.09,-41.46302287,354.286821,-67.78472958
1179,other_fish,,383.82,92.06936095,372.6052257,-1.600497755
1180,other_fish,,378.54,-71.56765235,362.6811329,-81.42277107
1181,Adult_pollock,21,416.11,98.48932958,389.1039818,-34.49298651
1181,other_fish,,459.65,172.2855878,415.2504081,-95.70543442
1181,other_fish,,395.08,-91.89959659,374.4633348,-86.15205631
1182,other_fish,,401.48,103.801337,386.7742729,-28.65433159
1182,other_fish,,400.65,-99.721616,381.4739557,-71.07197921
1183,other_fish,,468.25,151.5381755,439.4595717,-56.32232956
1183,other_fish,,454.01,134.3944479,430.7711084,-50.02524452
1185,other_fish,,524.9,133.5987236,505.825001,-42.53737808
1187,Adult_pollock,,464.32,95.88474067,452.0433953,45.30229088
1188,Adult_pollock,,460.05,83.49433413,451.6659817,26.02056208
1199,other_fish,,371.84,161.0684569,333.7657676,30.42628517
1201,other_fish,,504.75,-126.2477165,481.5986093,-83.04243159
1202,other_fish,,513.05,-124.9500135,489.8485429,-87.52846378
1203,other_fish,,526.57,-130.2369158,499.5733591,-103.6281215
1204,other_fish,,521.16,-168.8594207,492.3703806,-25.71223044
1206,jellyfish,,185.01,46.53543958,176.6685078,29.19022463
1207,jellyfish,,182.82,33.23070571,177.9913931,-25.2514832
1208,jellyfish,,182.5,21.95995382,180.6969665,-13.07136928
1209,jellyfish,,192.09,0.206056944,187.8087757,40.31787089
1210,jellyfish,,327.76,67.88673912,314.4674352,-62.65537642
1211,jellyfish,,339.95,40.05728196,322.414862,-100.0500952
1211,jellyfish,,220.25,-28.10969386,207.3057031,68.88042728
1212,jellyfish,,208.35,-34.29568416,205.4177278,5.951995765
1213,jellyfish,,216.8,-43.36425664,208.5068738,-40.59874308
1214,jellyfish,,217.57,-62.79345538,207.35475,-19.95231703
1215,jellyfish,,234.76,-85.31519936,216.3557841,31.98683713
1216,jellyfish,,327.84,-74.94510255,303.7676124,-97.90631538
1228,jellyfish,,86.17,-1.192456176,84.71292668,15.74928411
1229,jellyfish,,95.25,-25.63162195,89.39576003,-20.5815209
1231,jellyfish,,57.91,0.418272782,57.65892875,-5.335915405
1239,jellyfish,,81.53,29.13531452,75.61038688,9.021512561
1240,jellyfish,,88.83,14.7677621,87.58064291,1.70245118
1245,jellyfish,,80.06,26.32693678,74.42781603,-13.32365221
1246,jellyfish,,86.58,8.030856452,84.06523812,-19.09885045
1247,jellyfish,,91.94,-6.116198401,91.57841928,-5.443493596
1248,jellyfish,,105.05,-20.75194671,100.7509465,21.28862253
1272,other_fish,,313.54,-28.47466431,294.1235573,-104.8085949
1272,jellyfish,,99.61,42.68480749,89.97598501,1.937784958
1273,jellyfish,,101.31,22.77492785,96.76814482,-19.54160008
1277,jellyfish,,83.29,31.8983091,76.93194862,0.799319305
1307,other_fish,,364.79,77.2548475,341.0472133,-103.8699572
1308,jellyfish,,87.44,19.20284911,81.81840476,-24.12608922
1309,jellyfish,,91.05,-0.385637401,89.29698923,-17.75501108
1310,jellyfish,,99.37,-13.86338175,98.18367282,-6.544888585
1311,jellyfish,,112.98,-25.19202982,109.8866053,7.453621348
1312,jellyfish,,127.6,-37.9367027,121.4376959,9.731044732
1313,jellyfish,,142.36,-48.97146426,133.1211666,12.13817025
1383,jellyfish,,128.08,-29.1412609,124.4997819,7.349057423
1387,jellyfish,,115.63,-32.08445618,108.9084513,21.89650004
1401,jellyfish,,111.49,14.30042328,108.1712723,22.91540172
1402,jellyfish,,97.95,5.808940019,95.51408905,20.92624418
1403,jellyfish,,83.81,1.762771036,82.26983857,15.87789477
1404,jellyfish,,69.01,0.438249556,67.95053805,12.05580836
1442,jellyfish,,46.86,14.60769486,43.87386954,7.562081416
1455,jellyfish,,73.96,22.48889304,68.61071762,-16.0102868
1456,jellyfish,,65.72,20.26745292,61.55724493,-10.90261226
1487,other_fish,,390.59,-13.74956876,389.9659439,17.32720652
1488,jellyfish,,82.62,29.07384778,76.29833513,-12.61964206
1489,jellyfish,,67.59,11.23164627,66.65302389,0.073642783
1490,jellyfish,,55.79,-2.064303357,55.70353514,2.246209406
1512,jellyfish,,81.69,22.03513063,78.41971929,6.193022892
1522,jellyfish,,93.96,-4.620779865,93.55026726,7.409370724
1523,jellyfish,,82.99,-5.000158314,82.59172275,6.334145055
1524,jellyfish,,173.59,-47.96433692,165.9758975,16.85194054
1526,jellyfish,,62.5,-12.31072006,60.41852832,10.18412529
1526,jellyfish,,161.43,-51.12153107,153.0199835,-5.501488631
1536,other_fish,,438.74,153.952108,404.2778674,-73.16202498
1538,jellyfish,,84.33,31.28538231,74.73296464,-23.39542983
1539,jellyfish,,78.94,32.23549244,70.7644713,-13.5747769
1563,jellyfish,,47.88,9.894454537,45.50569499,11.13193573
1698,jellyfish,,131.91,10.98840681,130.8590685,-12.46294825
1699,jellyfish,,138.56,-5.040465592,134.2294451,-33.97968659
1749,jellyfish,,67.74,19.82254133,64.08354316,-9.404730165
1750,jellyfish,,71.45,10.91074298,70.59395745,-1.424507241
1751,jellyfish,,79.5,0.865006759,78.17336555,14.436334
1752,jellyfish,,88.8,-8.687192445,84.93975049,24.38236
1772,jellyfish,,152.61,-3.453510534,147.602635,38.60299511
1802,jellyfish,,156.13,63.01582311,141.2811377,-21.13312394
1803,jellyfish,,42.3,-3.525052381,42.13579083,1.0384558
1806,jellyfish,,114.39,32.96643954,109.1139359,9.588126434
1807,jellyfish,,116.15,17.09305562,114.3314071,-11.25116974
1810,jellyfish,,105.78,2.101517189,105.1453649,-11.35573485
1810,jellyfish,,181.47,-42.70675296,174.6423926,-24.63688088
1811,jellyfish,,108.88,-14.16669395,107.486832,-9.99187393
1811,jellyfish,,186.15,-61.95803107,174.0315103,-22.9665043
1841,jellyfish,,144.76,-21.48957946,140.1152966,-29.33736524
1845,other_fish,,374.38,154.0717335,335.3296415,-63.03186096
1850,Adult_pollock,,327.01,9.019377288,317.7308109,-76.82808439
1851,jellyfish,,77.27,8.956236745,74.35851062,-19.01679393
1871,jellyfish,,88.19,31.45206462,81.01505544,-14.96408977
1872,jellyfish,,91.96,22.96799757,88.34827146,-11.09936531
1873,jellyfish,,95.61,15.10704995,94.31071692,-4.349536187
1874,jellyfish,,99.85,5.869160658,99.33123074,8.274901592
1875,jellyfish,,104.4,-5.032092636,103.2887628,14.31937554
1876,jellyfish,,107.99,-13.91222102,107.0042834,-4.280277766
1898,jellyfish,,171.99,8.792416514,164.9544646,47.87338084
1900,jellyfish,,174.72,-8.027628402,170.5168602,37.25458967
1901,jellyfish,,174.3,-21.35633348,172.2802539,15.58077877
1902,jellyfish,,175.56,-32.21754207,172.5359569,-3.665220211
1903,jellyfish,,180.99,-42.06182436,175.9419824,-5.74887763
1904,jellyfish,,185.29,-51.51870731,176.8174759,-20.35028595
1906,jellyfish,,106.18,19.89520902,104.1147126,-6.197700028
1908,jellyfish,,107.21,1.875379448,106.8768611,-8.19562931
1920,jellyfish,,33.92,6.404720939,32.61564919,6.746518191
1939,jellyfish,,101.52,-17.84523199,96.65638596,25.41586785
1940,jellyfish,,105.91,-26.92238511,100.8784195,17.73949743
1941,jellyfish,,114.91,-37.65385945,105.7232747,24.70135219
1942,other_fish,,432.88,95.64257004,412.423162,-90.24341338
1954,other_fish,,435.48,45.95650184,412.24306,-132.6003097
1958,jellyfish,,89.86,30.78692193,84.41657152,-1.20262645
1959,jellyfish,,92.93,22.50525128,89.40780331,-11.68146071
1960,jellyfish,,100.81,9.137097106,95.12494446,-32.1106205
1961,jellyfish,,104.22,-0.405643263,98.74344581,-33.32270561
1962,jellyfish,,104.65,-11.22972856,103.9181176,-5.219147689
1963,jellyfish,,113.36,-23.09914233,107.2360847,28.60543454
1964,jellyfish,,117.2,-37.87461082,110.3988767,10.6513666
1964,other_fish,,332.79,70.20533281,308.311112,-103.7567528
1977,jellyfish,,75.91,7.519927429,72.24571097,-22.04894556
1976,jellyfish,,67.04,18.60251157,63.62470338,-9.978066732
1978,jellyfish,,83.98,-5.071444372,80.25958307,-24.20560725
1979,jellyfish,,91.15,-16.18864588,89.2451298,-9.015597259
1980,jellyfish,,101.09,-30.4996545,96.09508141,7.335928987
1987,jellyfish,,49.67,5.323324589,48.28834038,10.33700814
1989,other_fish,,419.67,42.7288968,402.4323505,111.1188242
1990,jellyfish,,53.01,1.253000995,52.1253035,9.581638124
1996,jellyfish,,95.58,13.28875007,91.2346806,25.20792786
1997,jellyfish,,100.61,3.961472018,99.43112101,14.86103959
1998,jellyfish,,110.11,-4.044034476,107.696094,22.5903038
2023,jellyfish,,74.33,0.213971726,73.65219292,-10.04083498
2024,jellyfish,,86.73,-10.84997563,85.14684975,-12.43856342
2028,jellyfish,,107.74,43.64913735,97.65831642,12.89161303
2029,jellyfish,,113.64,32.45947293,108.4623483,9.798373014
2030,jellyfish,,122.3,22.36462014,118.6100117,19.68905178
2032,jellyfish,,139.46,-11.13978793,137.9933824,16.80836584
2033,jellyfish,,152.6,-37.02070958,142.3710712,-40.59442324
2037,jellyfish,,151.93,11.81796783,147.2729688,-35.42876293
2050,jellyfish,,49.9,2.153600785,49.68905131,-4.075074025
2055,jellyfish,,74.09,17.39679983,71.55774247,-8.099829288
2056,jellyfish,,80.92,1.12385602,79.52908254,-14.91264262
2074,Adult_pollock,21.37,270.14,55.51787217,248.8602652,-74.82975284
2076,jellyfish,,49.93,3.137737005,47.16866526,16.07902509
2082,jellyfish,,61.22,-8.587453662,60.36508306,5.477763944
2106,jellyfish,,64.44,18.5465396,61.43822484,-5.797473244
2105,jellyfish,,47.15,11.35137365,45.7621835,-0.119633274
2107,jellyfish,,75.27,-1.673267187,72.62263224,-19.71125891
2125,jellyfish,,36.13,6.863052505,34.03030881,10.00673216
2128,jellyfish,,36.89,10.02070793,34.8618847,6.728307656
2132,jellyfish,,103.01,32.94048062,97.55838688,2.859053696
2132,jellyfish,,170.97,40.54564293,164.2685781,24.56876179
2133,jellyfish,,171.75,21.98374255,169.8812881,-12.50051264
2133,jellyfish,,109.64,17.92367683,103.9832088,-29.79894564
2134,jellyfish,,175.03,8.320979406,169.796669,-41.66931112
2135,jellyfish,,175.5,-9.111918773,172.4943593,-31.02708509
2135,jellyfish,,114.91,-13.39407015,108.7934991,-34.46994017
2136,jellyfish,,180.27,-25.47081331,177.4835764,-18.62119444
2147,jellyfish,,60.71,-8.61011048,57.00285285,19.03484668
2149,jellyfish,,71.09,-18.61615992,68.59073119,1.602106026
2168,jellyfish,,47.97,17.83772263,44.4789813,2.224987818
2176,other_fish,,406.9,9.245457909,402.65825,57.83852324
2176,other_fish,,394.67,110.1065945,376.543459,43.10142486
2180,other_fish,,281.48,-58.28018128,262.8170388,82.23213076
2182,other_fish,,332.99,19.35892267,314.4702385,107.7787109
2184,jellyfish,,47.19,-2.901071336,46.18051403,9.28074659
2191,jellyfish,,59.06,-10.21621051,58.15827591,1.227191709
2191,jellyfish,,222.09,20.73940145,221.1135632,-1.825801226
2190,other_fish,,340.5,-66.61421619,329.6870063,-53.0262142
2190,jellyfish,,219.15,40.64118265,214.051728,23.57435263
2192,jellyfish,,224.57,6.220227285,224.2189828,-10.98450488
2193,jellyfish,,237.01,-10.36945488,235.4053073,-25.53889048
2221,other_fish,,371.31,79.7715005,350.6171907,-92.58782777
2222,other_fish,,394.67,47.08131829,391.1699086,23.05880297
2223,other_fish,,394.2,97.55446256,374.5085145,-74.97844611
2223,other_fish,,401.58,21.67367957,395.7736347,64.50037253
2224,other_fish,,280.55,101.9258947,247.3256757,84.5677897
2224,other_fish,,375.41,5.983664937,367.0272065,78.64981071
2225,other_fish,,392.82,-11.56968175,381.6693271,92.19551446
2231,other_fish,,307.97,-13.37306204,291.3941971,-98.77456031
2235,jellyfish,,47.27,19.21645698,43.15887683,1.524935224
2236,jellyfish,,51.64,3.842396126,51.25841674,4.966841249
2237,jellyfish,,62.02,-12.33182798,60.57471119,-4.992471635
2237,other_fish,,307.33,134.0911882,271.1604036,54.22880934
2244,other_fish,,231.15,95.13504364,208.0997886,32.80419034
2295,other_fish,,602.99,81.57889144,591.4784066,84.21719781
2295,other_fish,,540.62,66.48205192,523.1353632,119.0874196
2295,other_fish,,233.77,53.43002681,219.0373529,61.76353086
2295,other_fish,,601.14,135.4479436,558.1761568,177.3714775
2295,other_fish,,289.4,99.28327958,258.4121796,84.36354878
